"id","name","address","local","city","state","zip","lat","lng","phone","description"
"1508","Stanley Elizabeth K DVM","33 Ash Rd","Winsted, CT 06098","Winsted",,"06098","41.921164","-73.067666","(860) 379-9412","27. Stanley Elizabeth K DVMVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services22YEARSIN BUSINESS"
"1509","Elizabeth K Stanley Vmd","33 Chapin Rd","Winsted, CT 06098","Winsted",,"06098","41.921164","-73.067666","(860) 379-9412","29. Elizabeth K Stanley VmdVeterinariansVeterinary Clinics & Hospitals"
"1510","Russell H Kellogg Veterinarian","319 New Hartford Rd","Barkhamsted, CT 06063","Barkhamsted",,"06063","41.939382","-72.977499","(860) 379-0701","33. Russell H Kellogg VeterinarianVeterinarians"
"1511","Schachtel James","319 New Hartford Rd","Barkhamsted, CT 06063","Barkhamsted",,"06063","41.939382","-72.977499","(860) 379-0701","34. Schachtel JamesVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services"
"1512","Willington Veterinary Center","195 River Rd","Willington, CT 06279","Willington",,"06279","41.881313","-72.264996","(860) 487-4817","46. Willington Veterinary CenterVeterinariansVeterinary Specialty ServicesVeterinary Clinics & Hospitals(8)Website12YEARSIN BUSINESS"
"1513","Mobile Veterinary Service-Western",,,,,,NULL,NULL,"(413) 625-9353","2. Mobile Veterinary Service-WesternVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty ServicesWebsite31YEARSIN BUSINESS"
"1514","North County Veterinary Clinic","1182 Bernardston Rd","Greenfield, MA 01301","Greenfield",,"01301","42.602912","-72.598574","(413) 773-8560","45. North County Veterinary ClinicVeterinariansVeterinary Clinics & HospitalsPet Boarding & Kennels(2)Website32YEARSIN BUSINESS"
"1515","Tashjian Robt J Vmd Animal Medical Center","29 Prospect St","West Boylston, MA 01583","West Boylston",,"01583","42.360502","-71.787608","(508) 835-5258","26. Tashjian Robt J Vmd Animal Medical CenterVeterinariansVeterinary Clinics & HospitalsPet Boarding & Kennels35YEARSIN BUSINESS"
"1516","Home Care Veterinary Service","16 Blue Bell Rd","Worcester, MA 01606","Worcester",,"01606","42.31095","-71.801404","(508) 450-8727","32. Home Care Veterinary ServiceVeterinariansBBB Rating: A+Website17YEARSIN BUSINESS"
"1517","VCA Auburn Animal Hospital","209 Southbridge St","Auburn, MA 01501","Auburn",,"01501","42.205001","-71.840473","(774) 670-5091","41. VCA Auburn Animal HospitalVeterinariansPet ServicesPet Boarding & Kennels(5)BBB Rating: A+Website25YEARSIN BUSINESS"
"1518","Riverlin Animal Hospital","287 Riverlin St","Millbury, MA 01527","Millbury",,"01527","42.197286","-71.770146","(508) 865-4075","42. Riverlin Animal HospitalVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty ServicesBBB Rating: A+Website10YEARSIN BUSINESS"
"1519","Route 20 Animal Clinic","84 SW Cutoff","Worcester, MA 01604","Worcester",,"01604","42.254072","-71.773068","(508) 791-7765","45. Route 20 Animal ClinicVeterinariansVeterinary Clinics & Hospitals16YEARSIN BUSINESS"
"1520","Central Animal Hospital","1285 Central St","Leominster, MA 01453","Leominster",,"01453","42.525279","-71.753473","(978) 537-0239","51. Central Animal HospitalVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty ServicesWebsite27YEARSIN BUSINESS"
"1521","Tufts at Tech Community Veterinary Clinic","1 Skyline Dr","Worcester, MA 01605","Worcester",,"01605","42.286159","-71.795924","(508) 751-7670","53. Tufts at Tech Community Veterinary ClinicVeterinariansWebsite"
"1522","VetIQ Petcare","25 Tobias Boland Way","Worcester, MA 01607","Worcester",,"01607","42.22725","-71.793758","(508) 552-3024","54. VetIQ PetcareVeterinariansWebsite"
"1523","Wagmore Veterinary Care","49 Stowe Rd","Millbury, MA 01527","Millbury",,"01527","42.197286","-71.770146","(508) 917-8800","58. Wagmore Veterinary CareVeterinariansVeterinary Clinics & HospitalsAnimal Health ProductsBBB Rating: A+Website10YEARSIN BUSINESS"
"1524","Millbury Animal Clinic","12 Nicole Dr","Millbury, MA 01527","Millbury",,"01527","42.197286","-71.770146","(508) 865-0505","64. Millbury Animal ClinicVeterinariansVeterinary Clinics & Hospitals22YEARSIN BUSINESS"
"1525","Marianne L Moseley DVM","12 Nicole Dr","Millbury, MA 01527","Millbury",,"01527","42.197286","-71.770146","(508) 865-0505","68. Marianne L Moseley DVMVeterinarians"
"1526","Hillside Veterinary Clinic","9 Howe St","Auburn, MA 01501","Auburn",,"01501","42.205001","-71.840473","(508) 832-3132","69. Hillside Veterinary ClinicVeterinariansVeterinarian Emergency ServicesVeterinary Clinics & Hospitals(1)BBB Rating: A+Website75YEARSIN BUSINESS"
"1527","Kenneth C Detora DVM","9 Howe St","Auburn, MA 01501","Auburn",,"01501","42.205001","-71.840473","(508) 832-3132","70. Kenneth C Detora DVMVeterinarians"
"1528","Beth Yagodzinski DVM","9 Howe St","Auburn, MA 01501","Auburn",,"01501","42.205001","-71.840473","(508) 832-3132","71. Beth Yagodzinski DVMVeterinarians"
"1529","Boulevard Pharmaceutical Compounding Center","149 Shrewsbury St","Worcester, MA 01604","Worcester",,"01604","42.254072","-71.773068","(508) 754-1791","77. Boulevard Pharmaceutical Compounding CenterVeterinariansPharmaciesNutritionistsBBB Rating: A+92YEARSIN BUSINESS"
"1530","Animal Shelter Inc","17 Laurelwood Rd","Sterling, MA 01564","Sterling",,"01564","42.429747","-71.77566","(978) 422-8585","78. Animal Shelter IncVeterinariansAnimal SheltersAnimal Health ProductsWebsite29YEARSIN BUSINESS"
"1531","North County Veterinary Hospital","858 Curran Hwy","North Adams, MA 01247","North Adams",,"01247","42.694551","-73.113196","(855) 922-3876","21. North County Veterinary HospitalVeterinariansVeterinary Clinics & HospitalsWebsite"
"1532","Avon Veterinary Clinic","328 W Main St","Avon, CT 06001","Avon",,"06001","41.794016","-72.860016","(860) 777-3301","41. Avon Veterinary ClinicVeterinariansVeterinary Clinics & HospitalsAnimal Health Products(2)WebsiteYP AdDirectionsMore Info29YEARSIN BUSINESS12YEARS WITH"
"1533","MacDonald Veterinary Clinic","267 Cottage Grove Rd","Bloomfield, CT 06002","Bloomfield",,"06002","41.839367","-72.741195","(860) 242-5506","42. MacDonald Veterinary ClinicVeterinariansPet ServicesVeterinarian Emergency Services(1)WebsiteDirectionsMore Info78YEARSIN BUSINESS"
"1534","Progressive Animal Wellness","70 E Main St","Avon, CT 06001","Avon",,"06001","41.794016","-72.860016","(860) 325-2124","49. Progressive Animal WellnessVeterinariansVeterinary Clinics & HospitalsAnimal Health Products(1)Website12YEARSIN BUSINESS"
"1535","Feibel Frederick Dr","328 W Main","Avon, CT 06001","Avon",,"06001","41.794016","-72.860016","(860) 678-1122","54. Feibel Frederick DrVeterinariansPet StoresPet ServicesWebsiteDirectionsMore Info3YEARS WITH"
"1536","Morganti Thomas D DVM","328 W Main St","Avon, CT 06001","Avon",,"06001","41.794016","-72.860016","(860) 678-1122","67. Morganti Thomas D DVMVeterinariansVeterinary Clinics & HospitalsWebsite"
"1537","Jeff G Will DVM","267 Cottage Grove Rd","Bloomfield, CT 06002","Bloomfield",,"06002","41.839367","-72.741195","(860) 242-5506","84. Jeff G Will DVMVeterinarians"
"1538","Veterinary Specialists of Connecticut","993 N Main St","West Hartford, CT 06117","West Hartford",,"06117","41.790516","-72.752962","(860) 236-3273","108. Veterinary Specialists of ConnecticutVeterinariansVeterinary Clinics & HospitalsVeterinarian Emergency Services(5)BBB Rating: A+Website39YEARSIN BUSINESS"
"1539","Harlan Gustafson DVM","993 N Main St","West Hartford, CT 06117","West Hartford",,"06117","41.790516","-72.752962","(860) 236-3274","110. Harlan Gustafson DVMVeterinariansVeterinary Clinics & Hospitals43YEARSIN BUSINESS"
"1540","Steven DVM Leshem","993 N Main St","West Hartford, CT 06117","West Hartford",,"06117","41.790516","-72.752962","(860) 236-3273","111. Steven DVM LeshemVeterinariansVeterinary Clinics & Hospitals"
"1541","Kimberly Maier DVM","993 N Main St","West Hartford, CT 06117","West Hartford",,"06117","41.790516","-72.752962","(860) 236-3273","113. Kimberly Maier DVMVeterinariansVeterinary Clinics & Hospitals"
"1542","Berzon, Jeffrey","993 N Main St","West Hartford, CT 06117","West Hartford",,"06117","41.790516","-72.752962","(860) 236-3273","114. Berzon, JeffreyVeterinariansVeterinary Clinics & Hospitals"
"1543","Eastford Veterinary Clinic","17 Pomfret Rd","Eastford, CT 06242","Eastford",,"06242","41.893298","-72.091566","(860) 974-2638","41. Eastford Veterinary ClinicVeterinariansVeterinary Clinics & HospitalsBBB Rating: A+37YEARSIN BUSINESS"
"1544","Tufts Veterinary Ambulatory Clinic","60 Sheldon Rd","Woodstock, CT 06281","Woodstock",,"06281","41.946708","-71.986604","(860) 974-2780","50. Tufts Veterinary Ambulatory ClinicVeterinarians"
"1545","Japp Betsy A Vmd","17 Pomfret Rd","Eastford, CT 06242","Eastford",,"06242","41.893298","-72.091566","(860) 974-2638","52. Japp Betsy A VmdVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services"
"1546","Smith, Cynthia A","1 Kennedy Dr","Putnam, CT 06260","Putnam",,"06260","41.915625","-71.898928","(860) 928-1931","59. Smith, Cynthia AVeterinarians(2)Website"
"1547","North Veterinary Clinic","118 Ashford Center Rd","Ashford, CT 06278","Ashford",,"06278","41.873897","-72.161499","(860) 487-0479","62. North Veterinary ClinicVeterinariansVeterinary Clinics & HospitalsPet ServicesWebsite29YEARSIN BUSINESS"
"1548","Animal Hospital Of Putnam","1 Kennedy Dr","Putnam, CT 06260","Putnam",,"06260","41.915625","-71.898928","(860) 928-1931","64. Animal Hospital Of PutnamVeterinariansPet ServicesDog & Cat Grooming & Supplies(5)BBB Rating: A+Website"
"1549","South Windsor Veterinary Clinic","69 Oakland Rd","South Windsor, CT 06074","South Windsor",,"06074","41.833879","-72.558648","(860) 644-3224","77. South Windsor Veterinary ClinicVeterinariansVeterinary Clinics & HospitalsPet ServicesBBB Rating: A+Website21YEARSIN BUSINESS"
"1550","Connecticut Feline Medicine and Surgery","95 Avery St","Manchester, CT 06042","Manchester",,"06042",NULL,NULL,"(860) 432-3600","78. Connecticut Feline Medicine and SurgeryVeterinariansWebsite11YEARSIN BUSINESS"
"1551","Animal Medical Clinic of CT","200 Sheldon Rd","Manchester, CT 06042","Manchester",,"06042",NULL,NULL,"(860) 646-1110","87. Animal Medical Clinic of CTVeterinarians(2)BBB Rating: A+Website47YEARSIN BUSINESSAmenities:Wheelchair accessible"
"1552","Tracy Powell DVM","200 Sheldon Rd","Manchester, CT 06042","Manchester",,"06042",NULL,NULL,"(860) 646-1110","117. Tracy Powell DVMVeterinariansVeterinary Clinics & Hospitals"
"1553","Pittsfield Veterinary Hospital","1634 W Housatonic St","Pittsfield, MA 01201","Pittsfield",,"01201","42.455451","-73.249993","(413) 499-1580","1. Pittsfield Veterinary HospitalVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services(2)Website27YEARSIN BUSINESS"
"1554","Mach Fredk P","1340 Churchill St","Pittsfield, MA 01201","Pittsfield",,"01201","42.455451","-73.249993","(413) 442-0325","11. Mach Fredk PVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services23YEARSIN BUSINESS"
"1555","Payson Melinda M DVM","1634 W Housatonic St","Pittsfield, MA 01201","Pittsfield",,"01201","42.455451","-73.249993","(413) 499-1580","12. Payson Melinda M DVMVeterinariansWebsite"
"1556","Pets N More","553 North St","Pittsfield, MA 01201","Pittsfield",,"01201","42.455451","-73.249993","(413) 443-1200","15. Pets N MoreVeterinariansPet StoresDog & Cat Furnishings & Supplies(1)"
"1557","Shaker Hill Pet Resort","1634 W Housatonic St","Pittsfield, MA 01201","Pittsfield",,"01201","42.455451","-73.249993","(413) 499-1580","16. Shaker Hill Pet ResortVeterinariansPet Boarding & KennelsPet ServicesWebsite"
"1558","Anderson Keith W DVM","State Route 22","Stephentown, NY 12168","Stephentown",,"12168","42.535601","-73.383666","(518) 733-6365","21. Anderson Keith W DVMVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services"
"1559","Taconic Veterinary Clinic PC","State Route 22","Stephentown, NY 12168","Stephentown",,"12168","42.535601","-73.383666","(518) 733-6365","22. Taconic Veterinary Clinic PCVeterinarians"
"1560","Wood Hill Veterinary Clinic","650 State Route 295","Old Chatham, NY 12136","Old Chatham",,"12136","42.469547","-73.55641","(518) 392-6224","23. Wood Hill Veterinary ClinicVeterinariansVeterinary Clinics & HospitalsAnimal Health ProductsBBB Rating: A+Website32YEARSIN BUSINESS"
"1561","Nassau Veterinary Clinic P","824 Jefferson Hill Rd","Nassau, NY 12123","Nassau",,"12123","42.521046","-73.625267","(518) 766-8387","25. Nassau Veterinary Clinic PVeterinariansVeterinary Specialty ServicesVeterinary Clinics & HospitalsWebsite"
"1562","Greylock Animal Hospital","1028 State Rd","North Adams, MA 01247","North Adams",,"01247","42.694551","-73.113196","(413) 663-5365","5. Greylock Animal HospitalVeterinariansPet Boarding & KennelsVeterinary Clinics & HospitalsBBB Rating: A+Website86YEARSIN BUSINESS"
"1563","Sand Road Animal Hospital","136 Sand Rd","Falls Village, CT 06031","Falls Village",,"06031","41.95403","-73.339715","(860) 824-5223","1. Sand Road Animal HospitalVeterinariansVeterinary Clinics & HospitalsPet Boarding & Kennels(1)BBB Rating: A+Website11YEARSIN BUSINESS"
"1564","VCA All Caring Animal Hospital","440 Stockbridge Rd","Great Barrington, MA 01230","Great Barrington",,"01230","42.204884","-73.360206","(413) 591-4171","5. VCA All Caring Animal HospitalVeterinariansVeterinary Clinics & HospitalsPet GroomingWebsite"
"1565","Melissa Klay DVM","7915 State Route 22","Copake Falls, NY 12517","Copake Falls",,"12517","42.139997","-73.500933","(518) 329-6161","6. Melissa Klay DVMVeterinariansVeterinary Clinics & Hospitals"
"1566","Copake Veterinary Hospital","7915 State Route 22","Copake Falls, NY 12517","Copake Falls",,"12517","42.139997","-73.500933","(518) 329-6161","8. Copake Veterinary HospitalVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty ServicesBBB Rating: A+Website42YEARSIN BUSINESS"
"1567","Duryea Jonathan DVM","7915 State Route 22","Copake, NY 12516","Copake",,"12516","42.118527","-73.556302","(518) 329-6161","9. Duryea Jonathan DVMVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services"
"1568","Ahearn Michele DVM",,"Copake, NY 12516","Copake",,"12516","42.118527","-73.556302","(518) 329-6161","12. Ahearn Michele DVMVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services"
"1569","Copake Veterinary Hospital DVM","7915 County Route 7a","Copake, NY 12516","Copake",,"12516","42.118527","-73.556302","(518) 329-6161","13. Copake Veterinary Hospital DVMVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services"
"1570","Hillsdale Animal Clinic","2944 State Route 23","Hillsdale, NY 12529","Hillsdale",,"12529","42.180067","-73.520311","(518) 325-7200","14. Hillsdale Animal ClinicVeterinariansVeterinary Clinics & HospitalsVeterinarian Emergency Services"
"1571","Rasweiler, William DVM","RR 22","Copake, NY 12516","Copake",,"12516","42.118527","-73.556302","(518) 329-6161","15. Rasweiler, William DVMVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services"
"1572","Strauss Suzanne DVM",,"Copake, NY 12516","Copake",,"12516","42.118527","-73.556302","(518) 329-6161","16. Strauss Suzanne DVMVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services"
"1573","Strauss, J M DVM","55 Haight Rd","Amenia, NY 12501","Amenia",,"12501","41.848904","-73.54105","(845) 373-9587","17. Strauss, J M DVMVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services47YEARSIN BUSINESS"
"1574","Bee Tree Veterinary Clinic","13 W Main St","Sharon, CT 06069","Sharon",,"06069","41.865139","-73.455872","(860) 364-0008","18. Bee Tree Veterinary ClinicVeterinariansVeterinary Clinics & HospitalsWebsite"
"1575","Veterinary Rehab","29 Low Rd","Sharon, CT 06069","Sharon",,"06069","41.865139","-73.455872","(860) 364-2200","19. Veterinary RehabVeterinariansVeterinary Specialty ServicesVeterinary Clinics & HospitalsWebsite"
"1576","Integrative Animal Care","3051 State Route 82","Ancramdale, NY 12503","Ancramdale",,"12503","42.037624","-73.62789","(518) 329-5213","20. Integrative Animal CareVeterinariansVeterinary Clinics & HospitalsWebsite"
"1577","Mark Aiken","3051 State Route 82","Ancramdale, NY 12503","Ancramdale",,"12503","42.037624","-73.62789","(518) 329-5213","21. Mark AikenVeterinariansVeterinary Clinics & Hospitals"
"1578","Kilshannagh Veterinary Clinic","3051 State Route 82","Ancramdale, NY 12503","Ancramdale",,"12503","42.037624","-73.62789","(518) 329-5213","22. Kilshannagh Veterinary ClinicVeterinariansVeterinary Clinics & HospitalsWebsite"
"1579","Tina Aiken DVM","3051 State Route 82","Ancramdale, NY 12503","Ancramdale",,"12503","42.037624","-73.62789","(518) 329-5213","23. Tina Aiken DVMVeterinariansVeterinary Clinics & Hospitals"
"1580","Hayden Harvey w DVM","Cornwall Bridge","Sharon, CT 06069","Sharon",,"06069","41.865139","-73.455872","(860) 364-0058","25. Hayden Harvey w DVMVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services"
"1581","Housatonic Veterinary Care LLC","23 Kent Rd","Cornwall, CT 06753","Cornwall",,"06753","41.825192","-73.333575","(860) 672-4948","26. Housatonic Veterinary Care LLCVeterinariansVeterinary Clinics & HospitalsWebsite"
"1582","Kilshannagh Equine Veterinary Clinic","2201 State Route 82","Ancramdale, NY 12503","Ancramdale",,"12503","42.037624","-73.62789","(518) 329-6000","28. Kilshannagh Equine Veterinary ClinicVeterinariansVeterinary Clinics & HospitalsPet ServicesWebsite"
"1583","Sharon Veterinary Clinic","414 Cornwall Bridge Rd","Sharon, CT 06069","Sharon",,"06069","41.865139","-73.455872","(860) 364-0058","29. Sharon Veterinary ClinicVeterinariansVeterinary Clinics & HospitalsPet ServicesBBB Rating: A+58YEARSIN BUSINESS"
"1584","DR Harvey W Hayden","414 Cornwall Bridge Rd","Sharon, CT 06069","Sharon",,"06069","41.865139","-73.455872","(860) 364-0058","30. DR Harvey W HaydenVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services"
"1585","Ian Michaels DVM","67 Bethel Cross Rd","Pine Plains, NY 12567","Pine Plains",,"12567","42.048015","-73.597053","(518) 398-7400","32. Ian Michaels DVMVeterinariansVeterinary Clinics & Hospitals"
"1586","Millerton Veterinary Practice,PLLC","199 Route 44 East","Millerton, NY 12546","Millerton",,"12546","41.997293","-73.543272","(518) 789-3440","34. Millerton Veterinary Practice,PLLCVeterinariansHair RemovalAcupunctureWebsite24YEARSIN BUSINESS"
"1587","Equine Medical Center","4042 Route 203","Chatham, NY 12037","Chatham",,"12037","42.359632","-73.589364","(518) 766-4600","16. Equine Medical CenterVeterinariansVeterinary Clinics & Hospitals"
"1588","Animal Care Clinic","1959 Route 9h","Hudson, NY 12534","Hudson",,"12534","42.248254","-73.774447","(518) 828-9911","18. Animal Care ClinicVeterinariansVeterinary Specialty ServicesVeterinary Clinics & HospitalsWebsite60YEARSIN BUSINESS"
"1589","Merrill Johnson DVM","1959 Route 9h","Hudson, NY 12534","Hudson",,"12534","42.248254","-73.774447","(518) 828-9911","19. Merrill Johnson DVMVeterinariansVeterinary Clinics & Hospitals"
"1590","Carlene Patterson DVM","1315 State Route 66","Ghent, NY 12075","Ghent",,"12075","42.292747","-73.702189","(518) 828-2701","20. Carlene Patterson DVMVeterinarians"
"1591","Sheep Meadow Animal Hospital","1315 State Route 66","Ghent, NY 12075","Ghent",,"12075","42.292747","-73.702189","(518) 828-2701","27. Sheep Meadow Animal HospitalVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty ServicesWebsite33YEARSIN BUSINESS"
"1592","Southern Vermont Equine Veterinary","1265 Us Route 7 S","Bennington, VT 05201","Bennington",,"05201","42.879586","-73.197676","(802) 442-9099","7. Southern Vermont Equine VeterinaryVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services(2)14YEARSIN BUSINESS"
"1593","West Mountain Animal Hospital","1726 Harwood Hill Rd","Bennington, VT 05201","Bennington",,"05201","42.879586","-73.197676","(802) 681-4725","8. West Mountain Animal HospitalVeterinariansVeterinary Clinics & HospitalsVeterinarian Emergency ServicesBBB Rating: A+WebsiteDirectionsMore Info33YEARSIN BUSINESS"
"1594","Robt L Bergman Vmd","1726 Harwood Hill Rd","Bennington, VT 05201","Bennington",,"05201","42.879586","-73.197676","(802) 447-7723","15. Robt L Bergman VmdVeterinarians"
"1595","Mount Anthony Veterinary Hospital","832 West Rd","Bennington, VT 05201","Bennington",,"05201","42.879586","-73.197676","(802) 442-4324","16. Mount Anthony Veterinary HospitalVeterinariansPet ServicesPet Boarding & Kennels(16)Website35YEARSIN BUSINESS"
"1596","DR Anna Worth Vmd","1726 Harwood Hill Rd","Bennington, VT 05201","Bennington",,"05201","42.879586","-73.197676","(802) 447-7723","19. DR Anna Worth VmdVeterinariansWebsite"
"1597","Hassinger Veterinary Services","5 Decker Rd","Ancram, NY 12502","Ancram",,"12502","42.085918","-73.659775","(518) 329-0888","30. Hassinger Veterinary ServicesVeterinariansVeterinary Clinics & Hospitals19YEARSIN BUSINESS"
"1598","Chathams Small Animal Hospital","4042 Route 203","North Chatham, NY 12132","North Chatham",,"12132","42.471422","-73.633263","(518) 766-4600","29. Chathams Small Animal HospitalVeterinariansVeterinarian Emergency ServicesVeterinary Clinics & Hospitals(2)BBB Rating: A+42YEARSIN BUSINESS"
"1599","Kinderhook Animal Hospital","74 Chatham St","Kinderhook, NY 12106","Kinderhook",,"12106","42.395508","-73.711549","(518) 758-6162","31. Kinderhook Animal HospitalVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty Services(2)34YEARSIN BUSINESS"
"1600","Gagliardi, Stefani R DVM","4042 State Route 203","Valatie, NY 12184","Valatie",,"12184","42.412809","-73.673072","(518) 766-4600","34. Gagliardi, Stefani R DVMVeterinarians"
"1601","Nassau Veterinary Clinic","PO Box 400","Nassau, NY 12123","Nassau",,"12123","42.521046","-73.625267","(518) 766-2636","35. Nassau Veterinary ClinicVeterinariansPet Grooming86YEARSIN BUSINESS"
"1602","Jerry Bilinski PC DVM","4042 Route 203","North Chatham, NY 12132","North Chatham",,"12132","42.471422","-73.633263","(518) 766-4600","39. Jerry Bilinski PC DVMVeterinarians35YEARSIN BUSINESS"
"1603","Bentley Veterinary Practice","2826 Church St, Suite A","Pine Plains, NY 12567","Pine Plains",,"12567","42.048015","-73.597053","(518) 398-5353","24. Bentley Veterinary PracticeVeterinariansVeterinary Clinics & HospitalsPet StoresWebsite53YEARSIN BUSINESS"
"1604","Pines Plains Veterinary","2826 Church St","Pine Plains, NY 12567","Pine Plains",,"12567","42.048015","-73.597053","(518) 398-9494","25. Pines Plains VeterinaryVeterinariansVeterinary Clinics & HospitalsPet Boarding & KennelsWebsite91YEARSIN BUSINESS"
"1605","Douglas Hart DVM","2826 Church St","Pine Plains, NY 12567","Pine Plains",,"12567","42.048015","-73.597053","(518) 398-9494","26. Douglas Hart DVMVeterinariansVeterinary Clinics & Hospitals"
"1606","Helm Caroline Vankleeck DVM","2826 Church St","Pine Plains, NY 12567","Pine Plains",,"12567","42.048015","-73.597053","(518) 398-9494","27. Helm Caroline Vankleeck DVMVeterinariansVeterinary Clinics & Hospitals"
"1607","Hoosick Veterinary Clinic","4997 State Route 67","Hoosick Falls, NY 12090","Hoosick Falls",,"12090","42.903091","-73.350837","(518) 205-5020","8. Hoosick Veterinary ClinicVeterinariansVeterinary Clinics & HospitalsVeterinary Specialty ServicesWebsite11YEARSIN BUSINESSAmenities:Wheelchair accessible"
"1608","Stephen Angell DVM","394 Canal St","Brattleboro, VT 05301","Brattleboro",,"05301","42.843087","-72.688635","(802) 254-7387","41. Stephen Angell DVMVeterinariansVeterinary Specialty Services"
"1609","Spruce Mountain Veterinary","557 Old Stage Rd","West Halifax, VT 05358","West Halifax",,"05358","42.78847","-72.74626","(802) 368-2244","42. Spruce Mountain VeterinaryVeterinariansVeterinary LabsVeterinary Clinics & HospitalsBBB Rating: A+Website12YEARSIN BUSINESS"
"1610","Family Pet Mobile Veterinary Services","257 Athol Richmond Rd","Royalston, MA 01368","Royalston",,"01368","42.684928","-72.196002","(978) 249-4626","8. Family Pet Mobile Veterinary ServicesVeterinariansVeterinary Specialty ServicesVeterinary Clinics & HospitalsWebsite9YEARSIN BUSINESS"
"1611","Keep-em Healthy Veterinary Clinic","120 N Main St","Troy, NH 03465","Troy",,"03465","42.826713","-72.181022","(603) 242-1224","16. Keep-em Healthy Veterinary ClinicVeterinariansPet ServicesVeterinary Clinics & Hospitals(2)BBB Rating: A+WebsiteDirectionsMore Info24YEARSIN BUSINESS4YEARS WITH"
"1612","Fieldstone Animal Hospital","153 Hunt Hill Rd","Rindge, NH 03461","Rindge",,"03461","42.745423","-72.019047","(603) 899-9535","21. Fieldstone Animal HospitalVeterinariansVeterinary Clinics & HospitalsVeterinary Labs15YEARSIN BUSINESSAmenities:Wheelchair accessible"
"1613","Hemlock Ridge","76 High St","Brattleboro, VT 05301","Brattleboro",,"05301","42.843087","-72.688635","(802) 579-1786","16. Hemlock RidgeVeterinariansVeterinary Specialty ServicesVeterinary Clinics & HospitalsWebsite8YEARSIN BUSINESS"
"1614","Brattleboro Veterinary Clinic","852 Marlboro Rd","Brattleboro, VT 05301","Brattleboro",,"05301","42.843087","-72.688635","(802) 254-8140","19. Brattleboro Veterinary ClinicVeterinariansVeterinary Clinics & HospitalsWebsite71YEARSIN BUSINESSAmenities:Wheelchair accessible"
"1615","Lauren Schneski DVM","852 Marlboro Rd","Brattleboro, VT 05301","Brattleboro",,"05301","42.843087","-72.688635","(802) 254-8140","25. Lauren Schneski DVMVeterinarians12YEARSIN BUSINESSAmenities:Wheelchair accessible"
"1616","VCA Windham Animal Hospital","19 Noahs Ln","Brattleboro, VT 05301","Brattleboro",,"05301","42.843087","-72.688635","(802) 451-0991","26. VCA Windham Animal HospitalVeterinariansVeterinary Clinics & HospitalsPet GroomingWebsite14YEARSIN BUSINESS"
"1617","Green Mountain Bovine & Equine","27 Bovine Blvd","West Chesterfield, NH 03466","West Chesterfield",,"03466","42.871118","-72.516627","(603) 256-8400","27. Green Mountain Bovine & EquineVeterinariansVeterinary Clinics & HospitalsWebsite42YEARSIN BUSINESS"
"1618","Crager J Boardman DVM","852 Marlboro Rd","Brattleboro, VT 05301","Brattleboro",,"05301","42.843087","-72.688635","(802) 254-8140","29. Crager J Boardman DVMVeterinariansVeterinary Clinics & Hospitals"
"1619","Pamela Sorton DVM","852 Marlboro Rd","Brattleboro, VT 05301","Brattleboro",,"05301","42.843087","-72.688635","(802) 254-8140","30. Pamela Sorton DVMVeterinarians"
"1620","Vermont New Hampshire Veterinary Clinic","38 East-West Rd","East Dummerston, VT 05346","East Dummerston",,"05346","42.955143","-72.565046","(802) 254-5422","31. Vermont New Hampshire Veterinary ClinicVeterinariansVeterinary Clinics & HospitalsVeterinarian Emergency ServicesWebsite49YEARSIN BUSINESS"
"1621","VT-NH Veterinary Clinic","38 East-west Rd","East Dummerston, VT 05346","East Dummerston",,"05346","42.955143","-72.565046","(802) 254-5422","33. VT-NH Veterinary ClinicVeterinariansPet ServicesVeterinary Clinics & HospitalsWebsite71YEARSIN BUSINESSAmenities:Wheelchair accessible"
"1622","North Woods Animal Treats","63 Emerald St","Keene, NH 03431","Keene",,"03431","42.938975","-72.285756","(877) 592-6928","18. North Woods Animal TreatsVeterinariansWebsite13YEARSIN BUSINESS"
